service_id,name,domain,category,integration_type,is_new,endpoint_url,endpoint_method,pay_to,amount,currency,network,networks_csv
www-spyfu-com,SpyFu,www.spyfu.com,Data,3P,False,https://spyfu.x402.paysponge.com/apis/keyword_api/v2/ppc/getMostSuccessful,GET,,0.01,USDC,Base,Base
www-spyfu-com,SpyFu,www.spyfu.com,Data,3P,False,https://spyfu.x402.paysponge.com/apis/keyword_api/v2/ppc/getNewKeywords,GET,,0.01,USDC,Base,Base
www-spyfu-com,SpyFu,www.spyfu.com,Data,3P,False,https://spyfu.x402.paysponge.com/apis/keyword_api/v2/related/getAlsoBuysAdsForKeywords,GET,,0.01,USDC,Base,Base
www-spyfu-com,SpyFu,www.spyfu.com,Data,3P,False,https://spyfu.x402.paysponge.com/apis/keyword_api/v2/related/getAlsoRanksForKeywords,GET,,0.01,USDC,Base,Base
www-spyfu-com,SpyFu,www.spyfu.com,Data,3P,False,https://spyfu.x402.paysponge.com/apis/keyword_api/v2/related/getKeywordExpansions,GET,,0.01,USDC,Base,Base
www-spyfu-com,SpyFu,www.spyfu.com,Data,3P,False,https://spyfu.x402.paysponge.com/apis/keyword_api/v2/related/getKeywordInformation,GET,,0.01,USDC,Base,Base
www-spyfu-com,SpyFu,www.spyfu.com,Data,3P,False,https://spyfu.x402.paysponge.com/apis/keyword_api/v2/related/getKeywordInformation,POST,,0.01,USDC,Base,Base
www-spyfu-com,SpyFu,www.spyfu.com,Data,3P,False,https://spyfu.x402.paysponge.com/apis/keyword_api/v2/related/getQuestionKeywords,GET,,0.01,USDC,Base,Base
www-spyfu-com,SpyFu,www.spyfu.com,Data,3P,False,https://spyfu.x402.paysponge.com/apis/keyword_api/v2/related/getRelatedKeywords,GET,,0.01,USDC,Base,Base
www-spyfu-com,SpyFu,www.spyfu.com,Data,3P,False,https://spyfu.x402.paysponge.com/apis/keyword_api/v2/related/getTransactionKeywords,GET,,0.01,USDC,Base,Base
www-spyfu-com,SpyFu,www.spyfu.com,Data,3P,False,https://spyfu.x402.paysponge.com/apis/organic_history_api/v2/historic/getHistoricRankingsForDomain,GET,,0.01,USDC,Base,Base
www-spyfu-com,SpyFu,www.spyfu.com,Data,3P,False,https://spyfu.x402.paysponge.com/apis/organic_history_api/v2/historic/getHistoricRankingsForDomainOnKeywords,GET,,0.01,USDC,Base,Base
www-spyfu-com,SpyFu,www.spyfu.com,Data,3P,False,https://spyfu.x402.paysponge.com/apis/organic_history_api/v2/historic/getHistoricRankingsForKeywordOnDomains,GET,,0.01,USDC,Base,Base
www-spyfu-com,SpyFu,www.spyfu.com,Data,3P,False,https://spyfu.x402.paysponge.com/apis/serp_api/v2/ppc/getPaidSerps,GET,,0.01,USDC,Base,Base
www-spyfu-com,SpyFu,www.spyfu.com,Data,3P,False,https://spyfu.x402.paysponge.com/apis/serp_api/v2/seo/getGainedClicksKeywords,GET,,0.01,USDC,Base,Base
www-spyfu-com,SpyFu,www.spyfu.com,Data,3P,False,https://spyfu.x402.paysponge.com/apis/serp_api/v2/seo/getGainedRanksKeywords,GET,,0.01,USDC,Base,Base
www-spyfu-com,SpyFu,www.spyfu.com,Data,3P,False,https://spyfu.x402.paysponge.com/apis/serp_api/v2/seo/getJustFellOffKeywords,GET,,0.01,USDC,Base,Base
www-spyfu-com,SpyFu,www.spyfu.com,Data,3P,False,https://spyfu.x402.paysponge.com/apis/serp_api/v2/seo/getJustMadeItKeywords,GET,,0.01,USDC,Base,Base
www-spyfu-com,SpyFu,www.spyfu.com,Data,3P,False,https://spyfu.x402.paysponge.com/apis/serp_api/v2/seo/getLiveSeoStats,GET,,0.01,USDC,Base,Base
www-spyfu-com,SpyFu,www.spyfu.com,Data,3P,False,https://spyfu.x402.paysponge.com/apis/serp_api/v2/seo/getLostClicksKeywords,GET,,0.01,USDC,Base,Base
www-spyfu-com,SpyFu,www.spyfu.com,Data,3P,False,https://spyfu.x402.paysponge.com/apis/serp_api/v2/seo/getLostRanksKeywords,GET,,0.01,USDC,Base,Base
www-spyfu-com,SpyFu,www.spyfu.com,Data,3P,False,https://spyfu.x402.paysponge.com/apis/serp_api/v2/seo/getMostTrafficTopPages,GET,,0.01,USDC,Base,Base
www-spyfu-com,SpyFu,www.spyfu.com,Data,3P,False,https://spyfu.x402.paysponge.com/apis/serp_api/v2/seo/getMostValuableKeywords,GET,,0.01,USDC,Base,Base
www-spyfu-com,SpyFu,www.spyfu.com,Data,3P,False,https://spyfu.x402.paysponge.com/apis/serp_api/v2/seo/getNewTopPages,GET,,0.01,USDC,Base,Base
www-spyfu-com,SpyFu,www.spyfu.com,Data,3P,False,https://spyfu.x402.paysponge.com/apis/serp_api/v2/seo/getNewlyRankedKeywords,GET,,0.01,USDC,Base,Base
www-spyfu-com,SpyFu,www.spyfu.com,Data,3P,False,https://spyfu.x402.paysponge.com/apis/serp_api/v2/seo/getOrganicOutrankingKeywords,GET,,0.01,USDC,Base,Base
www-spyfu-com,SpyFu,www.spyfu.com,Data,3P,False,https://spyfu.x402.paysponge.com/apis/serp_api/v2/seo/getSeoKeywords,GET,,0.01,USDC,Base,Base
www-spyfu-com,SpyFu,www.spyfu.com,Data,3P,False,https://spyfu.x402.paysponge.com/apis/serp_api/v2/seo/getSerpAnalysisKeywords,GET,,0.01,USDC,Base,Base
www-spyfu-com,SpyFu,www.spyfu.com,Data,3P,False,https://spyfu.x402.paysponge.com/apis/serp_api/v2/seo/getTopPages,GET,,0.01,USDC,Base,Base
www-spyfu-com,SpyFu,www.spyfu.com,Data,3P,False,https://spyfu.x402.paysponge.com/apis/serp_api/v2/seo/getWhereTheyJustSurpassedYou,GET,,0.01,USDC,Base,Base
www-spyfu-com,SpyFu,www.spyfu.com,Data,3P,False,https://spyfu.x402.paysponge.com/apis/serp_api/v2/seo/getWhereTheyOutRankYou,GET,,0.01,USDC,Base,Base
myceliasignal-com,Mycelia Signal,myceliasignal.com,Trading,1P,False,https://api.myceliasignal.com/sho/info,GET,,,USDC,Base,Base
myceliasignal-com,Mycelia Signal,myceliasignal.com,Trading,1P,False,https://api.myceliasignal.com/oracle/price/btc/usd,GET,,0.01,USDC,Base,Base
docs-clado-ai,Clado,docs.clado.ai,Data,3P,False,https://stableenrich.dev/api/clado/contacts-enrich,POST,,0.20,USDC,Base,"Base,Solana"
cambrian-network,Cambrian,cambrian.network,Data,1P,False,https://x402.cambrian.network/x402/api/v1/evm/price-current,GET,,0.05,USDC,Base,"Base,Solana"
cambrian-network,Cambrian,cambrian.network,Data,1P,False,https://x402.cambrian.network/x402/api/v1/solana/latest-block,GET,,0.05,USDC,Base,"Base,Solana"
screenshotone-com,ScreenshotOne,screenshotone.com,Data,3P,False,https://screenshotone.x402.paysponge.com/animate,GET,,0.02,USDC,Base,Base
screenshotone-com,ScreenshotOne,screenshotone.com,Data,3P,False,https://screenshotone.x402.paysponge.com/take,GET,,0.02,USDC,Base,Base
screenshotone-com,ScreenshotOne,screenshotone.com,Data,3P,False,https://screenshotone.x402.paysponge.com/take,POST,,0.02,USDC,Base,Base
